baseId,name,shortName,county,country,lat,lon,validFrom,validTo
SN20952,STATFJORD C,Statfjord C,NORDSJØEN,Norge,61.2847,1.9025,1985-06-26T00:00:00.000Z,
SN55000,LUSTER - ORNES,Luster − Ornes,VESTLAND,Norge,61.299413,7.313199,1987-05-01T00:00:00.000Z,
SN12590,E6 MJØSBRUA,E6 Mjøsbrua,INNLANDET,Norge,60.92824,10.67016,2011-01-01T00:00:00.000Z,
SN65470,HEMNFJORDEN - FUGLØYA,Fugløya,TRØNDELAG,Norge,63.4759,9.1098,2026-02-12T00:00:00.000Z,
SN67650,FV30 REITSTØA,Fv30 Reitstøa,TRØNDELAG,Norge,62.96367,10.87183,2018-11-27T00:00:00.000Z,
SN68090,TRONDHEIM - GRANÅSEN,Granåsen,TRØNDELAG,Norge,63.3757259,10.3123892,2024-11-20T00:00:00.000Z,
SN57790,MYKLEBUSTFJELLET,Myklebustfjellet,VESTLAND,Norge,61.6788,5.2007,2014-10-31T00:00:00.000Z,
SN27860,KVELDE,Kvelde,VESTFOLD,Norge,59.2203,9.983,2006-04-26T00:00:00.000Z,
SN61065,E136 TRESFJORDBRUA,Tresfjordbrua,MØRE OG ROMSDAL,Norge,62.6112,7.1135,2016-04-12T00:00:00.000Z,
SN18700,OSLO - BLINDERN,Oslo (Blindern),OSLO,Norge,59.9423,10.72,1931-01-01T00:00:00.000Z,
SN87110,ANDØYA,Andøya LH,NORDLAND,Norge,69.3073,16.1312,1958-06-01T00:00:00.000Z,
SN40250,VALLE,Valle,AGDER,Norge,59.1971158,7.5273388,1872-01-01T00:00:00.000Z,
SN40905,RV9 BJÅEN,Rv9 Bjåen,AGDER,Norge,59.64067,7.45533,2013-07-24T00:00:00.000Z,
SN49240,RV13 LÅTEFOSS,Rv13 Låtefoss,VESTLAND,Norge,59.94867,6.58317,2011-01-01T00:00:00.000Z,
SN77295,SVENNINGDAL,Svenningdal,NORDLAND,Norge,65.4347,13.396,2024-09-30T00:00:00.000Z,
SN76963,KRISTINFELTET,Kristin,NORSKEHAVET,Norge,64.994,6.5513,2014-01-01T00:00:00.000Z,
SN80740,REIPÅ,Reipå,NORDLAND,Norge,66.9035,13.646,1995-07-01T00:00:00.000Z,
SN90295,SESSØYA,Sessøya,TROMS,Norge,69.75,18.25,2025-01-14T00:00:00.000Z,
SN490381002,300 KV SAUDA – BLÅFALLI-2,300 kV Sauda – Blåfalli-2,,Norge,59.66898,6.40633,2025-04-22T13:01:13.000Z,
SN20961,ALVHEIM,Alvheim,NORDSJØEN,Norge,59.5722,1.9917,2026-01-09T00:00:00.000Z,
SN26990,SANDE - GALLEBERG,Galleberg,VESTFOLD,Norge,59.6193334,10.2150378,1995-01-01T00:00:00.000Z,
SN71230,FV755 MELTINGEN,Fv755 Meltingen,TRØNDELAG,Norge,63.7905,10.73033,2014-09-11T00:00:00.000Z,
SN490387067,300 KV BLÅFALLI – MAURANGER-67,300 kV Blåfalli – Mauranger-67,,Norge,60.06502,6.04221,2025-04-22T13:01:12.000Z,
SN8840,BARKALD,Barkald,INNLANDET,Norge,61.992005,10.886351,2024-12-09T00:00:00.000Z,
SN60670,FV650 LIABYGDA,Fv650 Liabygda,MØRE OG ROMSDAL,Norge,62.3285,7.06633,2014-09-11T00:00:00.000Z,
SN63595,RV70 GRÅURA,Rv70 Gråura,TRØNDELAG,Norge,62.58183,9.21367,2014-09-11T00:00:00.000Z,
SN94198,E6 LEVDDON,E6 Levddon,FINNMARK,Norge,70.176402,23.891902,2025-12-10T00:00:00.000Z,
SN90250,E6 HEIA,E6 Heia,TROMS,Norge,69.14483,19.05033,2004-12-24T00:00:00.000Z,
SN76954,GJØAFELTET,Gjøafeltet,NORDSJØEN,Norge,61.3322,3.897,2010-11-07T00:00:00.000Z,
SN76927,OSEBERG A,Oseberg A,NORDSJØEN,Norge,60.4913,2.8257,1988-01-01T00:00:00.000Z,
SN76245,FV17 VÅG,Fv17 Våg,NORDLAND,Norge,65.27017,12.14567,2016-11-14T00:00:00.000Z,
SN55260,FV55 HERVAVATN,Fv55 Hervavatn,VESTLAND,Norge,61.54817,7.87017,2018-11-28T00:00:00.000Z,
SN83970,E6 KJERRINGSTRAUMEN BRU,E6 Kjerringstraumen bru,NORDLAND,Norge,68.296746,16.502687,2026-02-23T00:00:00.000Z,
SN19830,FV289 HURUM,Fv289 Hurum,AKERSHUS,Norge,59.548,10.49217,2016-11-14T00:00:00.000Z,
SN44485,E39 SØYLAND,E39 Søyland,ROGALAND,Norge,58.6833,5.9877,2013-06-11T00:00:00.000Z,
SN76999,SCARABEO 8,Scarabeo 8 ,KONTINENTALSOKKELEN,Norge,,,2014-10-29T00:00:00.000Z,
SN76936,SNORRE B,Snorre B,NORDSJØEN,Norge,61.525,2.2097,2001-01-01T00:00:00.000Z,
SN20925,WISTING,Wisting,BARENTSHAVET,Norge,73.5,24.13,2018-04-09T00:00:00.000Z,
SN26900,DRAMMEN - BERSKOG,Berskog,BUSKERUD,Norge,59.7538274,10.1206179,2004-09-20T00:00:00.000Z,
SN79215,E6 YTTERVIKA,E6 Yttervika,NORDLAND,Norge,66.2298,13.8728,2019-01-24T00:00:00.000Z,
SN61630,BJORLI,Bjorli,INNLANDET,Norge,62.2583,8.2,2010-02-22T00:00:00.000Z,
SN91551,BIRTAVARRE - HOLMEN,Holmen,TROMS,Norge,69.4802,20.8693,2018-04-04T00:00:00.000Z,
SN83710,DRAG - AJLUOKTA,Drag,NORDLAND,Norge,68.0484437,16.0828758,2007-07-02T00:00:00.000Z,
SN31700,FV37 JØNJILJO,Fv37 Jønjiljo,TELEMARK,Norge,59.87033,8.92667,2013-12-19T00:00:00.000Z,
SN46432,RØLDALSFJELLET - ELVERSHEI,Elvershei,VESTLAND,Norge,59.8357,6.7108,2014-03-05T00:00:00.000Z,
SN78910,FV17 FLOTT,Fv17 Flott,TRØNDELAG,Norge,64.69333,12.3295,2014-09-11T00:00:00.000Z,
SN8140,EVENSTAD,Evenstad,INNLANDET,Norge,61.4272678,11.0793677,2001-10-27T00:00:00.000Z,
SN76909,JOHAN CASTBERG,Johan Castberg,KONTINENTALSOKKELEN,Norge,72.48405,20.23393,2022-08-15T00:00:00.000Z,
SN85450,SVOLVÆR LUFTHAVN,Svolvær LH,NORDLAND,Norge,68.2415652,14.6654748,1972-06-01T00:00:00.000Z,
SN85890,RØST LUFTHAVN,Røst,NORDLAND,Norge,67.5267,12.1038,1986-07-01T00:00:00.000Z,
SN47060,E39 AKSDAL SØR,E39 Aksdal sør,ROGALAND,Norge,59.418,5.4485,2013-01-01T00:00:00.000Z,
SN23500,LØKEN I VOLBU,Løken i Volbu,INNLANDET,Norge,61.122,9.063,1924-01-01T00:00:00.000Z,
SN81790,E6 STØDI BRU,E6 Stødi bru,NORDLAND,Norge,66.5778505,15.3506767,2024-11-20T00:00:00.000Z,
SN91515,E6 NORDNES II,E6 Nordnes,TROMS,Norge,69.537578,20.377491,2021-12-14T00:00:00.000Z,
SN29870,RV7 LÆGREIDSTØLEN,Rv7 Lægreidstølen,BUSKERUD,Norge,60.455274,7.816255,2025-09-26T00:00:00.000Z,
SN72710,OVERHALLA - SKOGMO,Skogmo,TRØNDELAG,Norge,64.5103196,12.0190534,1991-01-02T00:00:00.000Z,
SN58705,RV15 STRYNEFJELL-KVITENOVA,Rv15 Strynefjell-Kvitenova,VESTLAND,Norge,61.98783,7.32883,2011-01-01T00:00:00.000Z,
SN98630,E75 KOMAGVÆR,E75 Komagvær,FINNMARK,Norge,70.2453,30.5303,2013-07-22T00:00:00.000Z,
SN47275,E134 KARMSUNDBRUA,E134 Karmsundbrua,ROGALAND,Norge,59.3755,5.29583,2012-01-01T00:00:00.000Z,
SN59800,SVINØY FYR,Svinøy fyr,MØRE OG ROMSDAL,Norge,62.3293,5.268,1955-06-01T00:00:00.000Z,
SN52452,E39 NORDHORDLANDSBRUA,E39 Nordhordlandsbru,VESTLAND,Norge,60.5225,5.267,2013-10-07T00:00:00.000Z,
SN23410,FAGERNES LUFTHAMN,Fagernes LH,INNLANDET,Norge,61.00279,9.3014123,1987-01-01T00:00:00.000Z,
SN12680,LILLEHAMMER - SÆTHERENGEN,Sæterengen,INNLANDET,Norge,61.0917,10.4762,1982-12-01T00:00:00.000Z,
SN64510,TINGVOLL,Tingvoll,MØRE OG ROMSDAL,Norge,62.9133,8.1862,1992-01-01T00:00:00.000Z,
SN94090,STOREKORSNES,Storekorsnes,FINNMARK,Norge,70.21672,23.22439,2025-11-18T00:00:00.000Z,
SN17650,E6 VESTBY,E6 Vestby,AKERSHUS,Norge,59.60017,10.7395,2012-01-01T00:00:00.000Z,
SN42810,TONSTAD - NETTFED,Tonstad − Nettfed,AGDER,Norge,58.6642,6.709,1971-11-20T00:00:00.000Z,
SN30330,GJERPEN - ÅRHUS,Gjerpen ,TELEMARK,Norge,59.2268,9.5772,2005-01-01T00:00:00.000Z,
SN93070,E6 STORVIKEIDET,E6 Storvikeidet,FINNMARK,Norge,69.9705892,23.1082096,2024-10-24T00:00:00.000Z,
SN3370,ØSAKER,Øsaker,ØSTFOLD,Norge,59.31933,11.04217,2005-01-01T00:00:00.000Z,
SN51010,FOSSMARK,Fossmark,VESTLAND,Norge,60.5205,5.7243,2012-06-14T00:00:00.000Z,
SN99090,E6 GANDVIKBAKKEN,E6 Gandvikbakken,FINNMARK,Norge,70.0278,29.1303,2018-01-23T00:00:00.000Z,
SN91590,GUOLAS,Guoláš,TROMS,Norge,69.36136,21.07468,2025-09-03T00:00:00.000Z,
SN71385,FV715 HOGSDALEN,Fv715 Hogsdalen,TRØNDELAG,Norge,63.6965,10.2425,2017-07-06T00:00:00.000Z,
SN4590,E16 ROMERIKSÅSEN,E16 Romeriksåsen,AKERSHUS,Norge,60.2755,10.7475,2011-01-01T00:00:00.000Z,
SN51800,MJØLFJELL UH,Mjølfjell,VESTLAND,Norge,60.70204,6.937327,1999-06-01T00:00:00.000Z,
SN57380,RV5 LUNDEBOTN,Rv5 Lundebotn,VESTLAND,Norge,61.51583,6.657,2014-12-01T00:00:00.000Z,
SN17895,E18 SVARTSKOG,E18 Svartskog,AKERSHUS,Norge,59.794,10.76,2011-07-06T00:00:00.000Z,
SN56420,FURENESET,Fureneset,VESTLAND,Norge,61.2928,5.0443,1972-08-14T00:00:00.000Z,
SN80707,GLOMFJORD - TVERRFJELLET,Tverrfjellet,NORDLAND,Norge,66.8303,13.9067,2014-09-08T00:00:00.000Z,
SN59695,ØRSTA - EITREFJELL,Eitrefjell ,MØRE OG ROMSDAL,Norge,62.16,6.2877,2014-12-04T00:00:00.000Z,
SN44640,STAVANGER - VÅLAND,Våland,ROGALAND,Norge,58.9563,5.7278,1882-01-01T00:00:00.000Z,
SN16271,HØVRINGEN II,Høvringen,INNLANDET,Norge,61.8883,9.4798,2013-09-26T00:00:00.000Z,
SN47260,HAUGESUND LUFTHAVN,Haugesund LH,ROGALAND,Norge,59.3445,5.2115,1975-04-01T00:00:00.000Z,
SN92765,HASVIK FERJEKAI,Hasvik Ferjekai,FINNMARK,Norge,70.48326,22.16174,2025-11-14T00:00:00.000Z,
SN61310,FV63 TROLLSTIGEN,Fv63 Trollstigen,MØRE OG ROMSDAL,Norge,62.4515,7.662,2020-09-16T00:00:00.000Z,
SN53280,E16 FLÅM,E16 Flåm,VESTLAND,Norge,60.861,7.1048,2013-06-11T00:00:00.000Z,
SN71780,ÅFJORD II,Åfjord,TRØNDELAG,Norge,63.9678,10.2237,2007-11-29T00:00:00.000Z,
SN65060,E39 VALSØYFJORDEN,E39 Valsøyfjorden,TRØNDELAG,Norge,63.1442,8.5602,2016-11-14T00:00:00.000Z,
SN29720,DAGALI LUFTHAVN,Dagali LH,BUSKERUD,Norge,60.4188,8.5263,2001-11-01T00:00:00.000Z,
SN94640,E69 NORDKAPP,E69 Nordkapp,FINNMARK,Norge,71.156516,25.779336,2014-12-01T00:00:00.000Z,
SN62270,MOLDE LUFTHAVN,Molde LH,MØRE OG ROMSDAL,Norge,62.7443,7.2617,1972-03-01T00:00:00.000Z,
SN50517,SOTRA - STYKKHAUGEN,Stykkhaugen,VESTLAND,Norge,60.317655,5.122896,2024-08-28T00:00:00.000Z,
SN54590,E16 HONING BRU,E16 Honing bru,VESTLAND,Norge,61.10217,8.01717,2014-12-01T00:00:00.000Z,
SN87795,TJELDSUNDET,Tjeldsundet,TROMS,Norge,68.5515,16.481,2024-01-22T00:00:00.000Z,
SN19923,E18 LIERSKOGEN,E18 Lierskogen,BUSKERUD,Norge,59.819,10.33,2008-01-14T00:00:00.000Z,
SN87660,RV83 SELJESTAD,Rv83 Seljestad,TROMS,Norge,68.7900028,16.538223,2024-10-16T00:00:00.000Z,
SN88010,E6 GRATANGSFJELLET,E6 Gratangsfjellet,TROMS,Norge,68.6753,17.9052,2017-11-24T00:00:00.000Z,
SN90630,FV863 GAMNES,Fv863 Gamnes,TROMS,Norge,69.903,19.47367,2011-01-01T00:00:00.000Z,
SN76966,OSEBERG ØST,Oseberg Øst,NORDSJØEN,Norge,60.7005,2.9352,1999-01-01T00:00:00.000Z,
SN6160,ÅSNES,Åsnes,INNLANDET,Norge,60.5492,12.0242,2011-04-29T00:00:00.000Z,
SN490381023,300 KV SAUDA – BLÅFALLI-23,300 kV Sauda – Blåfalli-23,,Norge,59.66459,6.27621,2025-04-25T09:01:14.000Z,
SN12180,ILSENG,Ilseng,INNLANDET,Norge,60.8028,11.2028,1959-06-01T00:00:00.000Z,
SN68290,SELBU II,Selbu,TRØNDELAG,Norge,63.2248,11.0075,2007-09-26T00:00:00.000Z,
SN497459020,ULVEN-FÅBERG-20,Ulven-Fåberg-20,,Norge,59.9483,10.8875,2024-10-28T12:57:44.000Z,
